id,category
2627,cs
2628,stat
2629,physics
2630,cs
2631,physics
2632,cs
2633,cs
2634,math
2635,math
2636,physics
2637,cs
2638,stat
2639,cs
2640,math
2641,physics
2642,cs
2643,stat
2644,math
2645,cs
2646,physics
2647,cs
2648,cs
2649,math
2650,cs
2651,math
2652,physics
2653,physics
2654,cs
2655,stat
2656,cs
2657,cs
2658,physics
2659,math
2660,math
2661,physics
2662,cs
2663,math
2664,stat
2665,physics
2666,physics
2667,physics
2668,stat
2669,cs
2670,math
2671,physics
2672,physics
2673,cs
2674,math
2675,math
2676,physics
2677,cs
2678,cs
2679,math
2680,cs
2681,math
2682,stat
2683,stat
2684,math
2685,physics
2686,physics
2687,math
2688,stat
2689,physics
2690,math
2691,cs
2692,cs
2693,physics
2694,physics
2695,math
2696,cs
2697,stat
2698,stat
2699,cs
2700,cs
2701,physics
2702,math
2703,stat
2704,math
2705,stat
2706,cs
2707,math
2708,stat
2709,cs
2710,cs
2711,math
2712,cs
2713,math
2714,cs
2715,math
2716,math
2717,stat
2718,physics
2719,cs
2720,physics
2721,cs
2722,cs
2723,physics
2724,stat
2725,cs
2726,physics
2727,stat
2728,physics
2729,cs
2730,physics
2731,cs
2732,stat
2733,stat
2734,cs
2735,cs
2736,physics
2737,stat
2738,physics
2739,cs
2740,stat
2741,cs
2742,cs
2743,stat
2744,math
2745,math
2746,stat
2747,stat
2748,math
2749,physics
2750,cs
2751,stat
2752,math
2753,stat
2754,math
2755,math
2756,stat
2757,stat
2758,cs
2759,cs
2760,math
2761,cs
2762,cs
2763,stat
2764,physics
2765,physics
2766,cs
2767,stat
2768,cs
2769,physics
2770,physics
2771,physics
2772,math
2773,stat
2774,physics
2775,math
2776,stat
2777,math
2778,physics
2779,cs
2780,stat
2781,stat
2782,cs
2783,physics
2784,physics
2785,math
2786,cs
2787,cs
2788,cs
2789,physics
2790,stat
2791,stat
2792,stat
2793,stat
2794,cs
2795,cs
2796,cs
2797,cs
2798,cs
2799,cs
2800,cs
2801,math
2802,cs
2803,physics
2804,physics
2805,physics
2806,cs
2807,cs
2808,math
2809,cs
2810,physics
2811,cs
2812,cs
2813,cs
2814,stat
2815,math
2816,cs
2817,cs
2818,stat
2819,math
2820,cs
2821,math
2822,math
2823,cs
2824,physics
2825,cs
2826,math
2827,cs
2828,stat
2829,cs
2830,math
2831,physics
2832,cs
2833,physics
2834,math
2835,math
2836,cs
2837,cs
2838,math
2839,math
2840,math
2841,math
2842,math
2843,physics
2844,cs
2845,stat
2846,physics
2847,physics
2848,cs
2849,physics
2850,math
2851,math
2852,math
2853,physics
2854,cs
2855,physics
2856,stat
2857,math
2858,math
2859,cs
2860,stat
2861,physics
2862,math
2863,cs
2864,physics
2865,stat
2866,math
2867,math
2868,math
2869,cs
2870,physics
2871,stat
2872,math
2873,stat
2874,math
2875,cs
2876,cs
2877,physics
2878,physics
2879,cs
2880,stat
2881,cs
2882,cs
2883,math
2884,math
2885,math
2886,math
2887,cs
2888,cs
2889,cs
2890,physics
2891,cs
2892,math
2893,cs
2894,math
2895,physics
2896,cs
2897,math
2898,math
2899,cs
2900,math
2901,physics
2902,physics
2903,stat
2904,math
2905,physics
2906,math
2907,cs
2908,math
2909,math
2910,cs
2911,cs
2912,cs
2913,physics
2914,math
2915,math
2916,stat
2917,stat
2918,cs
2919,stat
2920,math
2921,stat
2922,physics
2923,stat
2924,physics
2925,math
2926,stat
2927,cs
2928,math
2929,physics
2930,math
2931,math
2932,math
2933,cs
2934,math
2935,cs
2936,physics
2937,physics
2938,cs
2939,math
2940,math
2941,physics
2942,math
2943,cs
2944,cs
2945,math
2946,physics
2947,stat
2948,math
2949,physics
2950,cs
2951,math
2952,math
2953,stat
2954,cs
2955,cs
2956,physics
2957,stat
2958,stat
2959,stat
2960,cs
2961,math
2962,cs
2963,physics
2964,cs
2965,cs
2966,physics
2967,cs
2968,math
2969,cs
2970,physics
2971,stat
2972,math
2973,cs
2974,physics
2975,math
2976,math
2977,math
2978,math
2979,stat
2980,physics
2981,physics
2982,math
2983,physics
2984,physics
2985,cs
2986,physics
2987,cs
2988,math
2989,math
2990,math
2991,math
2992,cs
2993,physics
2994,cs
2995,physics
2996,cs
2997,math
2998,stat
2999,physics
3000,physics
3001,physics
3002,physics
3003,stat
3004,cs
3005,math
3006,cs
3007,stat
3008,cs
3009,cs
3010,cs
3011,math
3012,math
3013,math
3014,cs
3015,physics
3016,stat
3017,math
3018,math
3019,stat
3020,math
3021,stat
3022,stat
3023,cs
3024,physics
3025,cs
3026,stat
3027,math
3028,physics
3029,cs
3030,stat
3031,cs
3032,cs
3033,cs
3034,math
3035,math
3036,cs
3037,stat
3038,physics
3039,physics
3040,math
3041,math
3042,cs
3043,physics
3044,cs
3045,physics
3046,stat
3047,stat
3048,physics
3049,physics
3050,math
3051,cs
3052,cs
3053,cs
3054,physics
3055,stat
3056,stat
3057,stat
3058,stat
3059,physics
3060,math
3061,physics
3062,math
3063,stat
3064,cs
3065,cs
3066,physics
3067,math
3068,math
3069,math
3070,math
3071,physics
3072,math
3073,stat
3074,cs
3075,cs
3076,cs
3077,cs
3078,math
3079,stat
3080,physics
3081,physics
3082,cs
3083,stat
3084,cs
3085,math
3086,physics
3087,cs
3088,physics
3089,cs
3090,stat
3091,cs
3092,cs
3093,math
3094,cs
3095,cs
3096,math
3097,cs
3098,stat
3099,cs
3100,cs
3101,physics
3102,cs
3103,physics
3104,cs
3105,cs
3106,cs
3107,stat
3108,physics
3109,math
3110,stat
3111,cs
3112,math
3113,stat
3114,stat
3115,physics
3116,cs
3117,stat
3118,cs
3119,physics
3120,cs
3121,stat
3122,physics
3123,stat
3124,math
3125,math
3126,math
3127,physics
3128,stat
3129,math
3130,physics
3131,stat
3132,math
3133,physics
3134,math
3135,stat
3136,math
3137,math
3138,stat
3139,cs
3140,math
3141,cs
3142,math
3143,cs
3144,math
3145,math
3146,physics
3147,math
3148,math
3149,math
3150,cs
3151,physics
3152,physics
3153,stat
3154,physics
3155,math
3156,stat
3157,physics
3158,physics
3159,cs
3160,cs
3161,physics
3162,physics
3163,cs
3164,stat
3165,math
3166,cs
3167,math
3168,math
3169,cs
3170,math
3171,physics
3172,physics
3173,math
3174,math
3175,math
3176,cs
3177,stat
3178,cs
3179,math
3180,physics
3181,physics
3182,math
3183,stat
3184,physics
3185,physics
3186,cs
3187,cs
3188,cs
3189,cs
3190,cs
3191,math
3192,math
3193,math
3194,math
3195,cs
3196,math
3197,stat
3198,cs
3199,math
3200,cs
3201,stat
3202,math
3203,math
3204,stat
3205,cs
3206,stat
3207,stat
3208,stat
3209,cs
3210,physics
3211,physics
3212,cs
3213,stat
3214,stat
3215,math
3216,cs
3217,math
3218,physics
3219,cs
3220,math
3221,stat
3222,stat
3223,math
3224,cs
3225,cs
3226,math
3227,math
3228,cs
3229,cs
3230,stat
3231,physics
3232,math
3233,math
3234,cs
3235,physics
3236,cs
3237,stat
3238,physics
3239,physics
3240,math
3241,physics
3242,math
3243,physics
3244,math
3245,stat
3246,cs
3247,stat
3248,math
3249,stat
3250,math
3251,physics
3252,math
3253,stat
3254,math
3255,stat
3256,cs
3257,stat
3258,physics
3259,cs
3260,cs
3261,cs
3262,physics
3263,math
3264,cs
3265,math
3266,physics
3267,cs
3268,math
3269,math
3270,stat
3271,math
3272,math
3273,stat
3274,physics
3275,cs
3276,cs
3277,cs
3278,math
3279,physics
3280,stat
3281,cs
3282,cs
3283,physics
3284,cs
3285,physics
3286,physics
3287,stat
3288,cs
3289,physics
3290,math
3291,math
3292,physics
3293,cs
3294,physics
3295,math
3296,math
3297,physics
3298,math
3299,cs
3300,stat
3301,math
3302,cs
3303,physics
3304,cs
3305,cs
3306,stat
3307,math
3308,math
3309,math
3310,cs
3311,physics
3312,stat
3313,cs
3314,math
3315,cs
3316,stat
3317,math
3318,math
3319,cs
3320,cs
3321,stat
3322,cs
3323,math
3324,math
3325,math
3326,math
3327,physics
3328,stat
3329,cs
3330,stat
3331,cs
3332,cs
3333,physics
3334,math
3335,physics
3336,stat
3337,cs
3338,stat
3339,stat
3340,physics
3341,physics
3342,physics
3343,math
3344,cs
3345,math
3346,physics
3347,physics
3348,cs
3349,cs
3350,cs
3351,stat
3352,cs
3353,stat
3354,cs
3355,stat
3356,physics
3357,cs
3358,math
3359,math
3360,stat
3361,cs
3362,stat
3363,math
3364,physics
3365,stat
3366,math
3367,stat
3368,cs
3369,cs
3370,math
3371,math
3372,math
3373,math
3374,cs
3375,stat
3376,stat
3377,math
3378,cs
3379,math
3380,stat
3381,stat
3382,physics
3383,stat
3384,physics
3385,stat
3386,math
3387,cs
3388,math
3389,math
3390,physics
3391,cs
3392,math
3393,stat
3394,stat
3395,physics
3396,math
3397,math
3398,math
3399,stat
3400,physics
3401,math
3402,cs
3403,physics
3404,cs
3405,physics
3406,math
3407,stat
3408,physics
3409,math
3410,math
3411,cs
3412,cs
3413,stat
3414,cs
3415,cs
3416,math
3417,physics
3418,math
3419,cs
3420,math
3421,cs
3422,math
3423,math
3424,stat
3425,stat
3426,stat
3427,physics
3428,cs
3429,stat
3430,math
3431,math
3432,stat
3433,stat
3434,physics
3435,cs
3436,math
3437,cs
3438,cs
3439,stat
3440,physics
3441,stat
3442,stat
3443,physics
3444,cs
3445,math
3446,stat
3447,math
3448,math
3449,cs
3450,math
3451,cs
3452,math
3453,math
3454,physics
3455,stat
3456,math
3457,cs
3458,math
3459,math
3460,physics
3461,stat
3462,cs
3463,physics
3464,physics
3465,cs
3466,math
3467,math
3468,cs
3469,physics
3470,physics
3471,math
3472,math
3473,math
3474,cs
3475,math
3476,math
3477,cs
3478,math
3479,stat
3480,physics
3481,cs
3482,cs
3483,cs
3484,cs
3485,math
3486,stat
3487,stat
3488,cs
3489,cs
3490,math
3491,math
3492,math
3493,cs
3494,math
3495,physics
3496,cs
3497,stat
3498,math
3499,math
3500,math
3501,cs
3502,physics
3503,stat
3504,physics
3505,cs
3506,physics
3507,math
3508,stat
3509,cs
3510,math
3511,math
3512,cs
3513,cs
3514,physics
3515,cs
3516,math
3517,cs
3518,stat
3519,cs
3520,cs
3521,stat
3522,cs
3523,cs
3524,cs
3525,cs
3526,stat
3527,physics
3528,physics
3529,cs
3530,math
3531,math
3532,math
3533,cs
3534,cs
3535,cs
3536,stat
3537,stat
3538,math
3539,cs
3540,math
3541,cs
3542,cs
3543,cs
3544,cs
3545,math
3546,cs
3547,math
3548,cs
3549,cs
3550,physics
3551,cs
3552,cs
3553,math
3554,cs
3555,cs
3556,physics
3557,cs
3558,physics
3559,math
3560,stat
3561,physics
3562,cs
3563,math
3564,physics
3565,cs
3566,stat
3567,physics
3568,math
3569,stat
3570,physics
3571,stat
3572,cs
3573,math
3574,math
3575,cs
3576,math
3577,cs
3578,physics
3579,physics
3580,stat
3581,stat
3582,cs
3583,stat
3584,cs
3585,physics
3586,cs
3587,physics
3588,stat
3589,cs
3590,physics
3591,stat
3592,math
3593,physics
3594,physics
3595,math
3596,physics
3597,cs
3598,math
3599,stat
3600,math
3601,math
3602,physics
3603,math
3604,cs
3605,math
3606,math
3607,stat
3608,math
3609,cs
3610,cs
3611,stat
3612,math
3613,cs
3614,cs
3615,cs
3616,stat
3617,cs
3618,cs
3619,math
3620,physics
3621,stat
3622,cs
3623,cs
3624,stat
3625,math
3626,math
3627,cs
3628,math
3629,math
3630,stat
3631,stat
3632,math
3633,physics
3634,cs
3635,stat
3636,stat
3637,stat
3638,stat
3639,stat
3640,physics
3641,math
3642,cs
3643,cs
3644,physics
3645,stat
3646,cs
3647,math
3648,physics
3649,cs
3650,cs
3651,stat
3652,cs
3653,stat
3654,math
3655,cs
3656,math
3657,cs
3658,physics
3659,math
3660,physics
3661,physics
3662,cs
3663,math
3664,stat
3665,stat
3666,math
3667,physics
3668,math
3669,stat
3670,physics
3671,physics
3672,math
3673,stat
3674,physics
3675,math
3676,cs
3677,physics
3678,math
3679,physics
3680,physics
3681,cs
3682,cs
3683,cs
3684,stat
3685,math
3686,physics
3687,physics
3688,math
3689,stat
3690,cs
3691,physics
3692,cs
3693,stat
3694,math
3695,physics
3696,physics
3697,cs
3698,math
3699,cs
3700,stat
3701,math
3702,physics
3703,physics
3704,physics
3705,physics
3706,math
3707,cs
3708,cs
3709,math
3710,math
3711,stat
3712,cs
3713,stat
3714,physics
3715,math
3716,math
3717,physics
3718,physics
3719,stat
3720,cs
3721,cs
3722,math
3723,cs
3724,cs
3725,physics
3726,stat
3727,math
3728,physics
3729,physics
3730,math
3731,stat
3732,cs
3733,math
3734,stat
3735,cs
3736,math
3737,math
3738,math
3739,stat
3740,cs
3741,physics
3742,math
3743,stat
3744,stat
3745,physics
3746,stat
3747,physics
3748,cs
3749,cs
3750,stat
3751,stat
3752,math
3753,stat
3754,stat
3755,math
3756,stat
3757,stat
3758,physics
3759,stat
3760,cs
3761,math
3762,physics
3763,math
3764,stat
3765,math
3766,physics
3767,cs
3768,physics
3769,physics
3770,physics
3771,stat
3772,cs
3773,physics
3774,stat
3775,stat
3776,cs
3777,physics
3778,math
3779,cs
3780,stat
3781,math
3782,cs
3783,math
3784,math
3785,math
3786,cs
3787,physics
3788,math
3789,math
3790,math
3791,physics
3792,math
3793,stat
3794,math
3795,stat
3796,stat
3797,physics
3798,cs
3799,physics
3800,stat
3801,cs
3802,cs
3803,physics
3804,stat
3805,cs
3806,cs
3807,cs
3808,math
3809,cs
3810,cs
3811,cs
3812,stat
3813,cs
3814,cs
3815,math
3816,physics
3817,cs
3818,stat
3819,cs
3820,cs
3821,math
3822,stat
3823,cs
3824,stat
3825,cs
3826,cs
3827,physics
3828,cs
3829,math
3830,cs
3831,stat
3832,physics
3833,cs
3834,cs
3835,stat
3836,cs
3837,cs
3838,physics
3839,math
3840,math
3841,stat
3842,stat
3843,physics
3844,cs
3845,math
3846,stat
3847,stat
3848,stat
3849,cs
3850,math
3851,cs
3852,math
3853,cs
3854,stat
3855,math
3856,cs
3857,physics
3858,math
3859,cs
3860,stat
3861,physics
3862,cs
3863,math
3864,math
3865,math
3866,cs
3867,math
3868,cs
3869,physics
3870,cs
3871,math
3872,cs
3873,math
3874,cs
3875,math
3876,physics
3877,stat
3878,cs
3879,math
3880,math
3881,stat
3882,physics
3883,stat
3884,physics
3885,cs
3886,stat
3887,math
3888,math
3889,cs
3890,math
3891,stat
3892,stat
3893,math
3894,cs
3895,stat
3896,cs
3897,stat
3898,cs
3899,math
3900,physics
3901,physics
3902,stat
3903,cs
3904,physics
3905,math
3906,physics
3907,physics
3908,math
3909,stat
3910,physics
3911,physics
3912,math
3913,stat
3914,physics
3915,math
3916,math
3917,cs
3918,cs
3919,math
3920,cs
3921,stat
3922,cs
3923,stat
3924,stat
3925,physics
3926,physics
3927,math
3928,math
3929,cs
3930,stat
3931,physics
3932,cs
3933,stat
3934,math
3935,cs
3936,stat
3937,physics
3938,math
3939,stat
3940,cs
3941,physics
3942,math
3943,cs
3944,cs
3945,physics
3946,physics
3947,math
3948,math
3949,cs
3950,cs
3951,stat
3952,stat
3953,stat
3954,cs
3955,math
3956,math
3957,cs
3958,cs
3959,cs
3960,stat
3961,math
3962,cs
3963,physics
3964,math
3965,stat
3966,cs
3967,math
3968,math
3969,cs
3970,cs
3971,physics
3972,cs
3973,math
3974,stat
3975,physics
3976,cs
3977,physics
3978,math
3979,math
3980,physics
3981,cs
3982,math
3983,math
3984,stat
3985,physics
3986,math
3987,stat
3988,cs
3989,stat
3990,cs
3991,cs
3992,cs
3993,physics
3994,stat
3995,physics
3996,math
3997,cs
3998,physics
3999,cs
4000,stat
4001,physics
4002,math
4003,cs
4004,cs
4005,physics
4006,cs
4007,math
4008,stat
4009,math
4010,cs
4011,math
4012,cs
4013,cs
4014,cs
4015,stat
4016,cs
4017,math
4018,physics
4019,math
4020,cs
4021,math
4022,physics
4023,cs
4024,physics
4025,cs
4026,physics
4027,stat
4028,stat
4029,stat
4030,stat
4031,math
4032,physics
4033,stat
4034,math
4035,cs
4036,cs
4037,math
4038,math
4039,stat
4040,cs
4041,physics
4042,cs
4043,math
4044,physics
4045,cs
4046,cs
4047,math
4048,cs
4049,stat
4050,physics
4051,physics
4052,stat
4053,physics
4054,math
4055,math
4056,cs
4057,math
4058,cs
4059,stat
4060,math
4061,physics
4062,math
4063,physics
4064,stat
4065,math
4066,math
4067,math
4068,physics
4069,math
4070,cs
4071,physics
4072,cs
4073,physics
4074,cs
4075,math
4076,math
4077,physics
4078,cs
4079,physics
4080,cs
4081,physics
4082,cs
4083,math
4084,physics
4085,cs
4086,cs
4087,cs
4088,math
4089,cs
4090,physics
4091,physics
4092,cs
4093,cs
4094,math
4095,stat
4096,math
4097,stat
4098,cs
4099,cs
4100,physics
4101,stat
4102,math
4103,cs
4104,stat
4105,physics
4106,stat
4107,math
4108,physics
4109,stat
4110,cs
4111,cs
4112,physics
4113,cs
4114,physics
4115,cs
4116,math
4117,cs
4118,math
4119,math
4120,physics
4121,cs
4122,physics
4123,math
4124,stat
4125,math
4126,physics
4127,math
4128,physics
4129,math
4130,math
4131,cs
4132,physics
4133,math
4134,stat
4135,cs
4136,cs
4137,cs
4138,physics
4139,cs
4140,physics
4141,stat
4142,physics
4143,cs
4144,physics
4145,cs
4146,math
4147,cs
4148,cs
4149,cs
4150,physics
4151,math
4152,cs
4153,stat
4154,physics
4155,physics
4156,physics
4157,physics
4158,math
4159,math
4160,physics
4161,cs
4162,cs
4163,stat
4164,math
4165,physics
4166,physics
4167,cs
4168,physics
4169,cs
4170,stat
4171,physics
4172,math
4173,math
4174,cs
4175,math
4176,physics
4177,physics
4178,physics
4179,cs
4180,physics
4181,math
4182,stat
4183,stat
4184,cs
4185,cs
4186,physics
4187,physics
4188,cs
